6.65108	0.0231342	-7090.85	-6928.25	-6928.25	0
6.6684	0.0230114	-7052.66	-6891.76	-6891.76	0
6.68572	0.0228896	-7014.78	-6855.56	-6855.56	0
6.70304	0.0227688	-6977.21	-6819.65	-6819.65	0
6.72036	0.0226489	-6939.95	-6784.02	-6784.02	0
6.73768	0.02253	-6902.98	-6748.66	-6748.66	0
6.755	0.022412	-6866.32	-6713.59	-6713.59	0
6.77232	0.0222949	-6829.94	-6678.79	-6678.79	0
6.78964	0.0221788	-6793.86	-6644.26	-6644.26	0
6.80696	0.0220636	-6758.07	-6610	-6610	0
6.82428	0.0219493	-6722.56	-6576	-6576	0
6.8416	0.0218358	-6687.34	-6542.27	-6542.27	0
6.85892	0.0217233	-6652.39	-6508.79	-6508.79	0
6.87624	0.0216116	-6617.72	-6475.58	-6475.58	0
6.89356	0.0215008	-6583.33	-6442.62	-6442.62	0
6.91088	0.0213909	-6549.2	-6409.91	-6409.91	0
6.9282	0.0212818	-6515.34	-6377.45	-6377.45	0
6.94552	0.0211735	-6481.75	-6345.24	-6345.24	0
6.96284	0.0210661	-6448.41	-6313.27	-6313.27	0
6.98016	0.0209595	-6415.34	-6281.54	-6281.54	0
6.99749	0.0208537	-6382.53	-6250.06	-6250.06	0
7.01481	0.0207487	-6349.96	-6218.81	-6218.81	0
7.03213	0.0206445	-6317.65	-6187.79	-6187.79	0
7.04945	0.0205411	-6285.59	-6157.01	-6157.01	0
7.06677	0.0204385	-6253.77	-6126.46	-6126.46	0
7.08409	0.0203366	-6222.2	-6096.14	-6096.14	0
7.10141	0.0202355	-6190.86	-6066.04	-6066.04	0
7.11873	0.0201352	-6159.77	-6036.16	-6036.16	0
7.13605	0.0200356	-6128.91	-6006.51	-6006.51	0
7.15337	0.0199367	-6098.29	-5977.07	-5977.07	0
7.17069	0.0198386	-6067.89	-5947.86	-5947.86	0
7.18801	0.0197412	-6037.73	-5918.85	-5918.85	0
7.20533	0.0196446	-6007.79	-5890.06	-5890.06	0
7.22265	0.0195486	-5978.07	-5861.48	-5861.48	0
7.23997	0.0194534	-5948.58	-5833.11	-5833.11	0
7.25729	0.0193588	-5919.31	-5804.94	-5804.94	0
7.27461	0.019265	-5890.26	-5776.98	-5776.98	0
7.29193	0.0191718	-5861.42	-5749.22	-5749.22	0
7.30925	0.0190793	-5832.79	-5721.66	-5721.66	0
7.32657	0.0189875	-5804.38	-5694.3	-5694.3	0
7.3439	0.0188964	-5776.17	-5667.14	-5667.14	0
7.36122	0.0188059	-5748.17	-5640.17	-5640.17	0
7.37854	0.018716	-5720.38	-5613.4	-5613.4	0
7.39586	0.0186268	-5692.79	-5586.81	-5586.81	0
7.41318	0.0185383	-5665.4	-5560.41	-5560.41	0
7.4305	0.0184503	-5638.21	-5534.21	-5534.21	0
7.44782	0.018363	-5611.22	-5508.18	-5508.18	0
7.46514	0.0182764	-5584.42	-5482.34	-5482.34	0
7.48246	0.0181903	-5557.82	-5456.69	-5456.69	0
7.49978	0.0181049	-5531.4	-5431.21	-5431.21	0
7.5171	0.01802	-5505.18	-5405.91	-5405.91	0
7.53442	0.0179358	-5479.14	-5380.79	-5380.79	0
7.55174	0.0178521	-5453.29	-5355.85	-5355.85	0
7.56906	0.0177691	-5427.63	-5331.07	-5331.07	0
7.58638	0.0176866	-5402.14	-5306.47	-5306.47	0
7.6037	0.0176047	-5376.84	-5282.04	-5282.04	0
7.62102	0.0175233	-5351.72	-5257.78	-5257.78	0
7.63834	0.0174426	-5326.77	-5233.69	-5233.69	0
7.65566	0.0173623	-5302	-5209.76	-5209.76	0
7.67299	0.0172827	-5277.4	-5186	-5186	0
7.69031	0.0172036	-5252.98	-5162.4	-5162.4	0
7.70763	0.017125	-5228.72	-5138.96	-5138.96	0
7.72495	0.017047	-5204.64	-5115.68	-5115.68	0
7.74227	0.0169695	-5180.72	-5092.56	-5092.56	0
7.75959	0.0168926	-5156.97	-5069.6	-5069.6	0
7.77691	0.0168161	-5133.38	-5046.79	-5046.79	0
7.79423	0.0167402	-5109.95	-5024.14	-5024.14	0
7.81155	0.0166648	-5086.69	-5001.64	-5001.64	0
7.82887	0.0165899	-5063.59	-4979.29	-4979.29	0
7.84619	0.0165156	-5040.64	-4957.09	-4957.09	0
7.86351	0.0164417	-5017.85	-4935.04	-4935.04	0
7.88083	0.0163683	-4995.22	-4913.13	-4913.13	0
7.89815	0.0162954	-4972.74	-4891.38	-4891.38	0
7.91547	0.016223	-4950.42	-4869.76	-4869.76	0
7.93279	0.0161511	-4928.24	-4848.29	-4848.29	0
7.95011	0.0160797	-4906.22	-4826.97	-4826.97	0
7.96743	0.0160087	-4884.34	-4805.78	-4805.78	0
7.98475	0.0159382	-4862.61	-4784.73	-4784.73	0
8.00207	0.0158682	-4841.03	-4763.82	-4763.82	0
8.0194	0.0157987	-4819.59	-4743.05	-4743.05	0
8.03672	0.0157296	-4798.29	-4722.42	-4722.42	0
8.05404	0.0156609	-4777.14	-4701.92	-4701.92	0
8.07136	0.0155927	-4756.13	-4681.55	-4681.55	0
8.08868	0.015525	-4735.25	-4661.32	-4661.32	0
8.106	0.0154577	-4714.52	-4641.21	-4641.21	0
